Gene Id,Gene Name
ENSACAG00000002856,
ENSACAG00000029151,PAIP2B
ENSACAG00000014781,CCNE1
ENSACAG00000003964,SPINT2
ENSACAG00000023620,
ENSACAG00000005357,MYOM3
ENSACAG00000011578,XIAP
ENSACAG00000005311,RPL23A
ENSACAG00000001814,
ENSACAG00000029154,
ENSACAG00000003938,YIF1B
ENSACAG00000026814,
ENSACAG00000027551,
ENSACAG00000027437,
ENSACAG00000029452,
ENSACAG00000000846,
ENSACAG00000028454,
ENSACAG00000003911,KCNK6
ENSACAG00000013608,
ENSACAG00000014827,
ENSACAG00000017171,
ENSACAG00000029290,
ENSACAG00000011541,STAG2
ENSACAG00000025361,
ENSACAG00000013616,
ENSACAG00000005346,
ENSACAG00000013623,
ENSACAG00000022188,
ENSACAG00000004095,INO80D
ENSACAG00000029119,
ENSACAG00000003759,LTBP4
ENSACAG00000028866,
ENSACAG00000005327,SRSF10
ENSACAG00000003171,
ENSACAG00000022050,TRAF7
ENSACAG00000009657,
ENSACAG00000005326,PNRC2
ENSACAG00000016456,ARHGEF2
ENSACAG00000005323,CNR2
ENSACAG00000017250,
ENSACAG00000024392,
ENSACAG00000014233,RASGRP2
ENSACAG00000009646,ALKBH5
ENSACAG00000005280,FUCA1
ENSACAG00000001535,
ENSACAG00000016441,
ENSACAG00000028688,
ENSACAG00000011367,KLHL4
ENSACAG00000002706,EXOSC2
ENSACAG00000004128,NRP2
ENSACAG00000006094,
ENSACAG00000024081,
ENSACAG00000013734,
ENSACAG00000014450,
ENSACAG00000003678,SHKBP1
ENSACAG00000006034,N4BP1
ENSACAG00000005231,HMGCL
ENSACAG00000026831,
ENSACAG00000027087,
ENSACAG00000009672,CREB1
ENSACAG00000006002,LRP3
ENSACAG00000009533,LLGL1
ENSACAG00000000471,CH25H
ENSACAG00000008285,RAB14
ENSACAG00000005995,
ENSACAG00000009731,METTL21A
ENSACAG00000000472,FAS
ENSACAG00000009752,CCNYL1
ENSACAG00000013670,BNC1
ENSACAG00000024204,
ENSACAG00000003147,SPTBN4
ENSACAG00000009794,
ENSACAG00000013693,HDGFL3
ENSACAG00000009797,PLEKHM3
ENSACAG00000004428,PARD3B
ENSACAG00000005229,
ENSACAG00000013723,TM6SF1
ENSACAG00000008782,
ENSACAG00000000254,
ENSACAG00000002002,
ENSACAG00000013736,BTBD1
ENSACAG00000028063,
ENSACAG00000000475,ACTA2
ENSACAG00000005183,GALE
ENSACAG00000011226,C2orf69
ENSACAG00000000711,ZZEF1
ENSACAG00000029096,FTCDNL1
ENSACAG00000013591,BICRA
ENSACAG00000029354,
ENSACAG00000010673,CTNNA3
ENSACAG00000004486,CD28
ENSACAG00000013806,
ENSACAG00000022207,
ENSACAG00000010961,GRIN3B
ENSACAG00000013811,
ENSACAG00000000307,CDS2
ENSACAG00000010660,LRRTM3
ENSACAG00000009821,SATB2
ENSACAG00000013634,ZNF541
ENSACAG00000004500,RAPH1
ENSACAG00000010620,
ENSACAG00000002059,SGTA
ENSACAG00000009333,FLII
ENSACAG00000000553,UBXN1
ENSACAG00000003108,BLVRB
ENSACAG00000003839,
ENSACAG00000028005,
ENSACAG00000010617,
ENSACAG00000000611,DUSP23
ENSACAG00000029056,
ENSACAG00000000504,
ENSACAG00000004539,ABI2
ENSACAG00000003099,
ENSACAG00000000640,STAMBPL1
ENSACAG00000005161,LYPLA2
ENSACAG00000010593,DNAJC12
ENSACAG00000003647,
ENSACAG00000005437,PRKG1
ENSACAG00000025131,PRX
ENSACAG00000013669,
ENSACAG00000023311,
ENSACAG00000005152,PITHD1
ENSACAG00000005589,DKK1
ENSACAG00000025859,
ENSACAG00000023817,HIPK4
ENSACAG00000004604,CYP20A1
ENSACAG00000010558,SIRT1
ENSACAG00000008713,CLCN6
ENSACAG00000000760,ANKRD22
ENSACAG00000003037,PLD3
ENSACAG00000013757,KPTN
ENSACAG00000010493,HERC4
ENSACAG00000013792,
ENSACAG00000014897,
ENSACAG00000004658,
ENSACAG00000001980,MFRP
ENSACAG00000005103,
ENSACAG00000003004,C19orf47
ENSACAG00000008725,
ENSACAG00000002007,C1QTNF5
ENSACAG00000004721,NBEAL1
ENSACAG00000028287,
ENSACAG00000029260,
ENSACAG00000002036,
ENSACAG00000017661,ZNF777
ENSACAG00000005607,PCDH15
ENSACAG00000005097,
ENSACAG00000002886,AKT2
ENSACAG00000026852,
ENSACAG00000014981,
ENSACAG00000010443,MYPN
ENSACAG00000002124,CBL
ENSACAG00000003577,
ENSACAG00000028781,
ENSACAG00000017696,DHX30
ENSACAG00000010441,ATOH7
ENSACAG00000022178,
ENSACAG00000013060,TTC9B
ENSACAG00000013547,DLK1
ENSACAG00000010420,
ENSACAG00000013520,BEGAIN
ENSACAG00000013081,MAP3K10
ENSACAG00000003709,
ENSACAG00000013516,
ENSACAG00000014844,DLG3
ENSACAG00000024298,
ENSACAG00000014986,
ENSACAG00000010365,HNRNPH3
ENSACAG00000005058,RPL11
ENSACAG00000004755,
ENSACAG00000026518,
ENSACAG00000013482,WARS1
ENSACAG00000028017,
ENSACAG00000008763,CFL1
ENSACAG00000013123,SIPA1L3
ENSACAG00000010301,
ENSACAG00000015021,TEX11
ENSACAG00000017949,
ENSACAG00000004774,WDR12
ENSACAG00000011026,KIRREL1
ENSACAG00000006465,HS3ST2
ENSACAG00000015097,RNLS
ENSACAG00000003711,PPFIA1
ENSACAG00000013425,SLC25A47
ENSACAG00000028374,SLC25A29
ENSACAG00000015101,PTEN
ENSACAG00000015128,
ENSACAG00000013402,YY1
ENSACAG00000008341,
ENSACAG00000009323,MIEF2
ENSACAG00000010345,SMARCC1
ENSACAG00000028744,
ENSACAG00000010193,RUFY2
ENSACAG00000004018,SLC7A3
ENSACAG00000013396,DEGS2
ENSACAG00000013325,EVL
ENSACAG00000004859,FAM117B
ENSACAG00000008343,TBCK
ENSACAG00000013269,DPF1
ENSACAG00000005000,PPT1
ENSACAG00000004885,BMPR2
ENSACAG00000015140,ATAD1
ENSACAG00000008064,
ENSACAG00000008437,NPNT
ENSACAG00000008089,IGF1R
ENSACAG00000015241,SNX12
ENSACAG00000015254,FOXO4
ENSACAG00000008508,GSTCD
ENSACAG00000010137,DNA2
ENSACAG00000015171,PAPSS2
ENSACAG00000015258,
ENSACAG00000013403,NUMBL
ENSACAG00000005177,SUMO1
ENSACAG00000013231,EML1
ENSACAG00000009174,TOP3A
ENSACAG00000010134,SLC25A16
ENSACAG00000024682,
ENSACAG00000008540,INTS12
ENSACAG00000005194,NOP58
ENSACAG00000010131,
ENSACAG00000004929,CAP1
ENSACAG00000015245,MINPP1
ENSACAG00000027200,
ENSACAG00000005175,
ENSACAG00000003923,CTTN
ENSACAG00000013436,COQ8B
ENSACAG00000008587,ARHGEF38
ENSACAG00000023697,
ENSACAG00000024914,
ENSACAG00000009736,
ENSACAG00000009790,
ENSACAG00000005157,FZD7
ENSACAG00000004772,MGRN1
ENSACAG00000015253,SGMS1
ENSACAG00000009927,CCAR1
ENSACAG00000008247,SYNM
ENSACAG00000012575,TRIM62
ENSACAG00000013217,
ENSACAG00000009748,
ENSACAG00000008606,PPA2
ENSACAG00000004894,MFSD2A
ENSACAG00000004870,
ENSACAG00000012592,SVBP
ENSACAG00000015269,A1CF
ENSACAG00000013527,ITPKC
ENSACAG00000025377,
ENSACAG00000004874,NAA60
ENSACAG00000008251,LRRC28
ENSACAG00000012599,TMEM269
ENSACAG00000005151,
ENSACAG00000013156,
ENSACAG00000028645,
ENSACAG00000008609,TET2
ENSACAG00000025682,
ENSACAG00000015351,
ENSACAG00000025514,
ENSACAG00000009924,STOX1
ENSACAG00000004683,COL9A2
ENSACAG00000009165,SMCR8
ENSACAG00000004060,
ENSACAG00000013557,SNRPA
ENSACAG00000009923,MEF2A
ENSACAG00000011849,
ENSACAG00000012636,
ENSACAG00000004084,
ENSACAG00000004386,
ENSACAG00000013578,
ENSACAG00000004892,
ENSACAG00000012021,
ENSACAG00000013951,
ENSACAG00000009916,LYSMD4
ENSACAG00000029234,
ENSACAG00000022728,
ENSACAG00000013099,
ENSACAG00000023858,
ENSACAG00000025738,
ENSACAG00000022494,
ENSACAG00000009829,DDX21
ENSACAG00000013609,
ENSACAG00000028936,
ENSACAG00000013638,
ENSACAG00000000468,
ENSACAG00000009076,SHMT1
ENSACAG00000013948,
ENSACAG00000009834,ADAMTS17
ENSACAG00000013064,HHIPL1
ENSACAG00000028690,
ENSACAG00000000542,
ENSACAG00000013054,CCDC85C
ENSACAG00000013704,EGLN2
ENSACAG00000012125,
ENSACAG00000009782,KIFBP
ENSACAG00000013001,CCNK
ENSACAG00000000546,DNASE1L2
ENSACAG00000008971,PRPSAP2
ENSACAG00000000603,
ENSACAG00000012103,
ENSACAG00000013926,
ENSACAG00000026791,
ENSACAG00000001897,JADE2
ENSACAG00000002138,
ENSACAG00000022401,ECI1
ENSACAG00000012980,
ENSACAG00000028660,
ENSACAG00000001971,
ENSACAG00000009830,CERS3
ENSACAG00000009758,VPS26A
ENSACAG00000013760,
ENSACAG00000013152,CBFA2T3
ENSACAG00000013809,FBXO3
ENSACAG00000008610,SLC5A10
ENSACAG00000001850,SAR1B
ENSACAG00000009809,LINS1
ENSACAG00000013110,ACSF3
ENSACAG00000013783,LMO2
ENSACAG00000004973,PARN
ENSACAG00000009786,ASB7
ENSACAG00000009685,SUPV3L1
ENSACAG00000010900,IGSF21
ENSACAG00000008950,FAM83G
ENSACAG00000008538,
ENSACAG00000027104,
ENSACAG00000012920,NDOR1
ENSACAG00000001623,SEC24A
ENSACAG00000025027,
ENSACAG00000013976,ACOT8
ENSACAG00000023394,
ENSACAG00000012919,TPRN
ENSACAG00000003061,
ENSACAG00000007878,SNRPG
ENSACAG00000004731,ZBTB43
ENSACAG00000013621,CAPRIN1
ENSACAG00000003809,
ENSACAG00000003152,
ENSACAG00000004729,ZBTB34
ENSACAG00000007888,PCYOX1
ENSACAG00000008479,EPN2
ENSACAG00000012869,TUBB4B
ENSACAG00000009322,ALDH1A3
ENSACAG00000014039,ZSWIM3
ENSACAG00000029638,RALGPS1
ENSACAG00000029500,
ENSACAG00000002871,LPP
ENSACAG00000016950,CDH15
ENSACAG00000001591,CAMLG
ENSACAG00000008466,B9D1
ENSACAG00000010625,
ENSACAG00000004716,ANGPTL2
ENSACAG00000012845,FAM166A
ENSACAG00000027629,
ENSACAG00000029368,
ENSACAG00000002932,TPRG1
ENSACAG00000025658,UCK1
ENSACAG00000008371,
ENSACAG00000001437,DDX46
ENSACAG00000004495,FBXW2
ENSACAG00000002961,
ENSACAG00000022610,
ENSACAG00000025896,
ENSACAG00000000270,
ENSACAG00000009326,HKDC1
ENSACAG00000000255,SMO
ENSACAG00000026591,
ENSACAG00000027959,
ENSACAG00000001433,C5orf24
ENSACAG00000001541,ACO1
ENSACAG00000005029,CLCN7
ENSACAG00000001427,TXNDC15
ENSACAG00000009030,
ENSACAG00000013465,NAT10
ENSACAG00000001400,PCBD2
ENSACAG00000022533,
ENSACAG00000000251,
ENSACAG00000001386,CATSPER3
ENSACAG00000000248,
ENSACAG00000005129,
ENSACAG00000017006,SLC22A31
ENSACAG00000012598,
ENSACAG00000001380,
ENSACAG00000022875,
ENSACAG00000014330,
ENSACAG00000029460,
ENSACAG00000006157,
ENSACAG00000014212,
ENSACAG00000001269,MACROH2A1
ENSACAG00000026226,
ENSACAG00000017023,ANKRD11
ENSACAG00000006173,
ENSACAG00000001964,
ENSACAG00000028773,
ENSACAG00000009321,
ENSACAG00000001255,NEUROG1
ENSACAG00000013318,ABTB2
ENSACAG00000028502,CXCL14
ENSACAG00000009276,TACR2
ENSACAG00000022172,
ENSACAG00000027048,PTX4
ENSACAG00000014209,STRIP2
ENSACAG00000001174,SLC25A48
ENSACAG00000017044,SPG7
ENSACAG00000029697,
ENSACAG00000021936,
ENSACAG00000027940,
ENSACAG00000001144,
ENSACAG00000005239,BFAR
ENSACAG00000009256,TSPAN15
ENSACAG00000025459,
ENSACAG00000027045,
ENSACAG00000028394,
ENSACAG00000005265,
ENSACAG00000009175,
ENSACAG00000013184,
ENSACAG00000017072,RPL13
ENSACAG00000000858,TGFBI
ENSACAG00000014124,NRF1
ENSACAG00000006319,NAALADL1
ENSACAG00000009172,FAM241B
ENSACAG00000029365,
ENSACAG00000007130,
ENSACAG00000017091,
ENSACAG00000007165,CRYM
ENSACAG00000028247,
ENSACAG00000005242,GNB1
ENSACAG00000006391,
ENSACAG00000005331,ZC3H7A
ENSACAG00000004402,
ENSACAG00000000815,SMAD5
ENSACAG00000024648,
ENSACAG00000028021,
ENSACAG00000006454,
ENSACAG00000006467,
ENSACAG00000013118,
ENSACAG00000006477,
ENSACAG00000023067,
ENSACAG00000004533,
ENSACAG00000000336,TRPC7
ENSACAG00000006492,
ENSACAG00000023270,
ENSACAG00000023019,
ENSACAG00000013095,ELF5
ENSACAG00000029516,
ENSACAG00000009314,MYO19
ENSACAG00000024638,
ENSACAG00000017162,
ENSACAG00000008721,HADHB
ENSACAG00000025674,
ENSACAG00000027882,
ENSACAG00000001101,
ENSACAG00000009159,
ENSACAG00000005509,TXNDC11
ENSACAG00000025710,
ENSACAG00000028492,EHF
ENSACAG00000009391,
ENSACAG00000000996,
ENSACAG00000017169,DPEP1
ENSACAG00000027911,
ENSACAG00000006498,
ENSACAG00000013004,APIP
ENSACAG00000008798,
ENSACAG00000029384,
ENSACAG00000002828,POLR2H
ENSACAG00000000816,CLIP2
ENSACAG00000005558,
ENSACAG00000028813,
ENSACAG00000002821,
ENSACAG00000009236,LGSN
ENSACAG00000017096,
ENSACAG00000024323,
ENSACAG00000009138,EXOG
ENSACAG00000017599,
ENSACAG00000017200,CDK10
ENSACAG00000002707,
ENSACAG00000008573,ZBTB22
ENSACAG00000013653,
ENSACAG00000008848,DENND4B
ENSACAG00000000704,RFC2
ENSACAG00000009033,ACVR2B
ENSACAG00000005055,
ENSACAG00000017193,
ENSACAG00000022713,SPATA2L
ENSACAG00000009409,
ENSACAG00000017185,
ENSACAG00000026054,
ENSACAG00000012607,
ENSACAG00000013690,TMEM50A
ENSACAG00000024009,
ENSACAG00000024796,
ENSACAG00000005050,
ENSACAG00000027009,
ENSACAG00000012608,VSTM2A
ENSACAG00000011848,PAK4
ENSACAG00000025821,
ENSACAG00000013694,
ENSACAG00000000612,EIF4H
ENSACAG00000023674,
ENSACAG00000005052,
ENSACAG00000017183,
ENSACAG00000008791,GATAD2B
ENSACAG00000011950,NCCRP1
ENSACAG00000012618,TECRL
ENSACAG00000013738,MACO1
ENSACAG00000028685,
ENSACAG00000029570,
ENSACAG00000011951,SYCN
ENSACAG00000015547,
ENSACAG00000001902,BAIAP2L1
ENSACAG00000028291,
ENSACAG00000000891,MDGA2
ENSACAG00000009414,KMO
ENSACAG00000024432,
ENSACAG00000022562,
ENSACAG00000024971,
ENSACAG00000012709,EPHA5
ENSACAG00000012879,
ENSACAG00000001948,BRI3
ENSACAG00000000560,CDK15
ENSACAG00000011603,STXBP5L
ENSACAG00000024062,
ENSACAG00000013849,
ENSACAG00000004759,
ENSACAG00000009292,
ENSACAG00000001975,TECPR1
ENSACAG00000025574,
ENSACAG00000009960,RICTOR
ENSACAG00000000724,ALS2
ENSACAG00000029457,
ENSACAG00000017218,DHRS9
ENSACAG00000009502,ITGB2
ENSACAG00000027577,
ENSACAG00000000720,BLOC1S2
ENSACAG00000015280,
ENSACAG00000002764,
ENSACAG00000012903,
ENSACAG00000001639,AGRN
ENSACAG00000029162,
ENSACAG00000021954,
ENSACAG00000029398,
ENSACAG00000011574,POLQ
ENSACAG00000009942,OSMR
ENSACAG00000026596,
ENSACAG00000029567,
ENSACAG00000027528,
ENSACAG00000003865,YIF1A
ENSACAG00000001108,
ENSACAG00000000737,PKD2L1
ENSACAG00000012894,
ENSACAG00000023149,CNIH2
ENSACAG00000012885,
ENSACAG00000009125,RAB1B
ENSACAG00000002989,
ENSACAG00000009842,LIFR
ENSACAG00000004913,
ENSACAG00000025737,
ENSACAG00000028905,
ENSACAG00000015961,
ENSACAG00000029654,
ENSACAG00000001296,TMEM237
ENSACAG00000028269,
ENSACAG00000010947,
ENSACAG00000011543,FSTL1
ENSACAG00000028297,
ENSACAG00000026038,
ENSACAG00000001119,
ENSACAG00000000223,
ENSACAG00000003773,KLC2
ENSACAG00000010974,MTMR9
ENSACAG00000029467,
ENSACAG00000010798,SCD
ENSACAG00000002982,
ENSACAG00000002980,
ENSACAG00000001347,STRADB
ENSACAG00000021140,EGFLAM
ENSACAG00000002972,
ENSACAG00000023018,
ENSACAG00000010872,WNT8B
ENSACAG00000017153,LRP2
ENSACAG00000011532,LRRC58
ENSACAG00000015962,WDR73
ENSACAG00000028477,
ENSACAG00000011748,FBXL16
ENSACAG00000028659,
ENSACAG00000011116,
ENSACAG00000002942,
ENSACAG00000011507,GPR156
ENSACAG00000004664,
ENSACAG00000001412,TRAK2
ENSACAG00000023651,
ENSACAG00000009822,GDNF
ENSACAG00000011156,FAM167A
ENSACAG00000029524,
ENSACAG00000002917,
ENSACAG00000010928,
ENSACAG00000009770,WDR70
ENSACAG00000025301,
ENSACAG00000024132,
ENSACAG00000003679,PACS1
ENSACAG00000027473,
ENSACAG00000011166,
ENSACAG00000016772,TEX2
ENSACAG00000009673,
ENSACAG00000010968,HIF1AN
ENSACAG00000028595,
ENSACAG00000026721,
ENSACAG00000024599,
ENSACAG00000026848,
ENSACAG00000001656,FLACC1
ENSACAG00000002908,
ENSACAG00000029617,
ENSACAG00000014649,MCF2
ENSACAG00000002912,
ENSACAG00000012907,
ENSACAG00000026901,
ENSACAG00000021075,
ENSACAG00000007451,
ENSACAG00000007860,
ENSACAG00000011033,PAX2
ENSACAG00000002907,
ENSACAG00000004347,
ENSACAG00000025781,
ENSACAG00000007426,FOSB
ENSACAG00000028460,
ENSACAG00000024819,
ENSACAG00000029517,
ENSACAG00000022548,
ENSACAG00000001713,CASP10
ENSACAG00000003677,UQCRQ
ENSACAG00000002902,
ENSACAG00000026879,
ENSACAG00000004816,LRRC75A
ENSACAG00000024019,
ENSACAG00000001747,CFLAR
ENSACAG00000002870,
ENSACAG00000027701,
ENSACAG00000002864,
ENSACAG00000004830,TMEM248
ENSACAG00000001777,NDUFB3
ENSACAG00000028988,
ENSACAG00000020946,
ENSACAG00000028886,
ENSACAG00000026556,
ENSACAG00000016707,ERN1
ENSACAG00000014529,F9
ENSACAG00000025794,
ENSACAG00000003534,NDUFS2
ENSACAG00000025671,
ENSACAG00000028689,
ENSACAG00000001779,FAM126B
ENSACAG00000002849,
ENSACAG00000004682,
ENSACAG00000028352,
ENSACAG00000023540,
ENSACAG00000002831,
ENSACAG00000028948,
ENSACAG00000024581,
ENSACAG00000009312,NIPBL
ENSACAG00000016696,COLGALT1
ENSACAG00000023142,
ENSACAG00000001915,ORC2
ENSACAG00000002838,
ENSACAG00000001175,FBXL18
ENSACAG00000004343,
ENSACAG00000012028,
ENSACAG00000012916,
ENSACAG00000029539,
ENSACAG00000024351,
ENSACAG00000028572,
ENSACAG00000026046,
ENSACAG00000002836,
ENSACAG00000001200,
ENSACAG00000002910,
ENSACAG00000028727,
ENSACAG00000024265,
ENSACAG00000003450,RUSC1
ENSACAG00000004297,NKPD1
ENSACAG00000012003,CHSY1
ENSACAG00000029323,
ENSACAG00000022340,
ENSACAG00000011967,PEX11A
ENSACAG00000017118,
ENSACAG00000004300,PPP1R37
ENSACAG00000029572,
ENSACAG00000016695,
ENSACAG00000028680,
ENSACAG00000000812,IGHM
ENSACAG00000022028,
ENSACAG00000022242,
ENSACAG00000011915,MINAR1
ENSACAG00000016668,HTATIP2
ENSACAG00000026230,
ENSACAG00000021047,
ENSACAG00000023984,
ENSACAG00000011900,
ENSACAG00000011407,
ENSACAG00000023684,
ENSACAG00000004284,
ENSACAG00000029101,
ENSACAG00000003447,
ENSACAG00000017101,
ENSACAG00000026651,
ENSACAG00000011877,ZFAND6
ENSACAG00000016650,
ENSACAG00000003417,ASH1L
ENSACAG00000022860,
ENSACAG00000024548,
ENSACAG00000027636,
ENSACAG00000009253,SLC1A3
ENSACAG00000025558,
ENSACAG00000027346,
ENSACAG00000028729,
ENSACAG00000024241,
ENSACAG00000004151,CLASRP
ENSACAG00000012917,
ENSACAG00000023239,
ENSACAG00000023622,
ENSACAG00000016615,PORCN
ENSACAG00000024436,
ENSACAG00000028571,
ENSACAG00000013153,
ENSACAG00000025521,EHD2
ENSACAG00000012467,NELFB
ENSACAG00000011747,FAH
ENSACAG00000012963,
ENSACAG00000009233,RANBP3L
ENSACAG00000002505,
ENSACAG00000000945,OXA1L
ENSACAG00000004282,GEMIN7
ENSACAG00000024785,
ENSACAG00000014060,
ENSACAG00000003347,DAP3
ENSACAG00000028761,
ENSACAG00000029330,
ENSACAG00000002507,
ENSACAG00000029606,
ENSACAG00000009152,
ENSACAG00000005555,GSE1
ENSACAG00000004079,
ENSACAG00000011703,
ENSACAG00000016605,FTSJ1
ENSACAG00000025582,
ENSACAG00000017064,PPIG
ENSACAG00000009164,NADK2
ENSACAG00000012430,CAMSAP1
ENSACAG00000005299,
ENSACAG00000000917,FAM107B
ENSACAG00000012722,
ENSACAG00000014132,
ENSACAG00000005538,GINS2
ENSACAG00000029491,
ENSACAG00000028293,CDNF
ENSACAG00000011731,ARNT2
ENSACAG00000001035,SLC7A7
ENSACAG00000025472,
ENSACAG00000007209,
ENSACAG00000023359,
ENSACAG00000005492,EMC8
ENSACAG00000004012,RABEPK
ENSACAG00000027977,
ENSACAG00000016598,GPKOW
ENSACAG00000011778,
ENSACAG00000025485,
ENSACAG00000009107,SKP2
ENSACAG00000012120,MIER2
ENSACAG00000004030,CLPTM1
ENSACAG00000005024,PPIP5K1
ENSACAG00000001012,HSPA14
ENSACAG00000003350,
ENSACAG00000011706,ABHD17C
ENSACAG00000026782,
ENSACAG00000004488,
ENSACAG00000005479,COX4I1
ENSACAG00000024153,
ENSACAG00000027268,
ENSACAG00000008337,KDM4B
ENSACAG00000004072,HSPA5
ENSACAG00000001265,MRPL52
ENSACAG00000016580,
ENSACAG00000013238,STAP2
ENSACAG00000003363,
ENSACAG00000017049,
ENSACAG00000022883,
ENSACAG00000005473,
ENSACAG00000013787,
ENSACAG00000009051,LMBRD2
ENSACAG00000013229,SHD
ENSACAG00000003252,MSTO1
ENSACAG00000003874,AXL
ENSACAG00000023466,
ENSACAG00000023005,
ENSACAG00000023183,
ENSACAG00000016575,PRAF2
ENSACAG00000011453,CEMIP
ENSACAG00000027120,
ENSACAG00000010540,
ENSACAG00000001287,MMP14
ENSACAG00000001207,DCLRE1C
ENSACAG00000017048,PHOSPHO2
ENSACAG00000009438,CWC22
ENSACAG00000005409,IRF8
ENSACAG00000008483,UHRF1
ENSACAG00000028109,
ENSACAG00000016561,CCDC120
ENSACAG00000017042,KLHL23
ENSACAG00000012267,KCNT1
ENSACAG00000008989,UGT3A2
ENSACAG00000027246,
ENSACAG00000017500,BAX
ENSACAG00000003005,
ENSACAG00000025306,
ENSACAG00000029218,MEIG1
ENSACAG00000003856,HNRNPUL1
ENSACAG00000011439,MESD
ENSACAG00000001444,
ENSACAG00000022140,TFE3
ENSACAG00000029426,
ENSACAG00000011433,TLNRD1
ENSACAG00000006596,
ENSACAG00000002920,SYT11
ENSACAG00000028384,CAPSL
ENSACAG00000011926,SLC5A2
ENSACAG00000012798,SLC39A8
ENSACAG00000011876,
ENSACAG00000017478,
ENSACAG00000008624,
ENSACAG00000008906,IL7R
ENSACAG00000001448,DMTF1
ENSACAG00000026845,
ENSACAG00000003849,CCDC97
ENSACAG00000027904,BANK1
ENSACAG00000017008,SSB
ENSACAG00000021104,RIT1
ENSACAG00000011832,GADD45A
ENSACAG00000008901,
ENSACAG00000023287,TGFB1
ENSACAG00000012558,PPP3CA
ENSACAG00000016477,GRIPAP1
ENSACAG00000003795,B9D2
ENSACAG00000016180,NRBP2
ENSACAG00000008683,
ENSACAG00000003818,
ENSACAG00000003792,
ENSACAG00000016341,
ENSACAG00000011819,
ENSACAG00000003784,EXOSC5
ENSACAG00000000027,
ENSACAG00000002820,KHDC4
ENSACAG00000011650,WLS
ENSACAG00000008737,PRLR
ENSACAG00000017465,CD37
ENSACAG00000029469,RUSF1
ENSACAG00000002481,WDR62
ENSACAG00000003703,
ENSACAG00000007541,
ENSACAG00000007596,OTUD5
ENSACAG00000029143,EMCN
ENSACAG00000011688,RNF40
ENSACAG00000012547,DDIT4L
ENSACAG00000002645,
ENSACAG00000023978,B3GNT8
ENSACAG00000017423,
ENSACAG00000007632,PIM2
ENSACAG00000011610,
ENSACAG00000003693,DMAC2
ENSACAG00000012509,H2AZ1
ENSACAG00000002697,SCAMP3
ENSACAG00000016988,METTL5
ENSACAG00000008668,AGXT2
ENSACAG00000006883,
ENSACAG00000007702,SLC35A2
ENSACAG00000017411,
ENSACAG00000011239,
ENSACAG00000011669,CCDC189
ENSACAG00000007728,PQBP1
ENSACAG00000029481,
ENSACAG00000027159,
ENSACAG00000012468,
ENSACAG00000011404,RPE65
ENSACAG00000017404,
ENSACAG00000027050,
ENSACAG00000013927,
ENSACAG00000029317,
ENSACAG00000012122,C1QTNF7
ENSACAG00000023970,
ENSACAG00000029530,
ENSACAG00000021095,DNAJC21
ENSACAG00000028376,
ENSACAG00000011548,PHKG2
ENSACAG00000013930,
ENSACAG00000012015,
ENSACAG00000025508,
ENSACAG00000000359,
ENSACAG00000016947,
ENSACAG00000002517,CLK2
ENSACAG00000013935,
ENSACAG00000011257,
ENSACAG00000022790,
ENSACAG00000017351,
ENSACAG00000028842,
ENSACAG00000023420,
ENSACAG00000008586,BRIX1
ENSACAG00000011495,
ENSACAG00000006648,
ENSACAG00000011725,
ENSACAG00000012420,LAMTOR3
ENSACAG00000027234,
ENSACAG00000011251,DEPDC1
ENSACAG00000023215,
ENSACAG00000002818,
ENSACAG00000011419,FBRS
ENSACAG00000008562,RAD1
ENSACAG00000017350,
ENSACAG00000007627,
ENSACAG00000011058,LRRC7
ENSACAG00000017194,
ENSACAG00000007859,
ENSACAG00000011410,
ENSACAG00000028856,
ENSACAG00000008497,TTC23L
ENSACAG00000007608,
ENSACAG00000016874,MYO3B
ENSACAG00000011349,
ENSACAG00000007575,CFDP1
ENSACAG00000017335,
ENSACAG00000017196,
ENSACAG00000008462,RAI14
ENSACAG00000012374,DAPP1
ENSACAG00000024069,
ENSACAG00000011402,BORCS6
ENSACAG00000026278,
ENSACAG00000017314,SLC17A7
ENSACAG00000010549,
ENSACAG00000029134,C4orf54
ENSACAG00000025985,DDR1
ENSACAG00000016843,SP5
ENSACAG00000011294,STRBP
ENSACAG00000010650,
ENSACAG00000027810,
ENSACAG00000010664,
ENSACAG00000013810,LRRC40
ENSACAG00000012194,MTTP
ENSACAG00000017296,
ENSACAG00000006644,
ENSACAG00000010694,TRIM28
ENSACAG00000029581,
ENSACAG00000024093,
ENSACAG00000025845,
ENSACAG00000010992,ITGAL
ENSACAG00000006634,
ENSACAG00000017201,TUBB
ENSACAG00000010698,UBE2M
ENSACAG00000012162,TRMT10A
ENSACAG00000013654,SRSF11
ENSACAG00000011360,RABGAP1
ENSACAG00000010711,CHMP2A
ENSACAG00000029533,
ENSACAG00000017279,RPL13A
ENSACAG00000006602,
ENSACAG00000028532,
ENSACAG00000029389,
ENSACAG00000023810,
ENSACAG00000028917,
ENSACAG00000028509,
ENSACAG00000028640,
ENSACAG00000010744,
ENSACAG00000006537,
ENSACAG00000028839,
ENSACAG00000029230,
ENSACAG00000001179,ABCB7
ENSACAG00000029124,
ENSACAG00000017714,
ENSACAG00000017265,
ENSACAG00000010748,
ENSACAG00000013605,ANKRD13C
ENSACAG00000006515,BPNT2
ENSACAG00000010760,
ENSACAG00000011740,
